id,slug,name,website,launch_monitors,price_min,price_max,price_snippets,crawl_status
3f631d0b-13a3-47a1-a39f-fcdf6633097d,kohr-golf-center-natick-ma,Kohr GOLF Center,https://www.kohrgolf.com/,TrackMan,,,,ok
3f6d7edb-d6bf-4bc7-a51b-5545ed23d903,brad-redding-golf-instruction-powell-tn,Brad Redding GOLF Instruction,https://www.bradreddinggolf.com/,,,,,ok
406f1590-2740-46e4-876f-e65403f3d6d6,catalyst-golf-performance-at-the-milwaukee-athletic-club-milwaukee-wi,Catalyst GOLF Performance At The Milwaukee Athletic Club,https://catalystgp.com/,,,,,ok
4073dc6c-32ce-4346-90a2-b270fed710bd,the-complete-golfer-white-plains-ny,The Complete Golfer,https://www.completegolfer.us/,,,,,failed
410b3677-81da-4879-9d96-251cda8d23ab,hickory-golf-workshop-burlington-vt,Hickory GOLF Workshop,https://www.hickorygolfworkshop.com/,,,,,ok
413be0b0-1108-44f6-b181-0657460d7a30,golf-academy-with-todd-campbell-cranston-ri,GOLF Academy With Todd Campbell,https://toddcampbellgolfacademy.com/,,,,,ok
4144d2d5-97ad-45ac-ba8a-4c9813b93e4b,heights-golf-little-rock-ar,Heights GOLF,https://heightsgolf.com/,TrackMan,,,,ok
418405af-fcb0-4aea-bfcd-ecdeb04996e0,elenas-womens-golf-and-activewear-highlands-nc,Elena's - Womens GOLF And Activewear,https://elenagolf.com/,,,,,ok
41904021-59e4-4548-9c18-aa766cfa941a,asher-golf-sandy-ut,Asher GOLF,https://ashergolf.com/,,,,,ok
41cff470-5469-4c0c-83ac-bbd78e2fdc50,golf-performance-4-life-medina-oh,GOLF Performance 4 Life,https://www.golfperformance4life.com/,,,,,ok
42eb0b8d-5803-4629-a790-c58314ee28ba,alpine-shop-vt-south-burlington-vt,Alpine Shop Vt,https://www.alpineshopvt.com/,TrackMan,,,,ok
43002d2f-7386-4638-96ca-d178e5b86e82,uinta-golf-salt-lake-city-ut,Uinta GOLF,https://stores.worldwidegolfshops.com/ut/saltlakecity/uinta-golf-slc.html,,,,,ok
43047031-5d51-4a8d-9ba9-22d6e9232768,olympic-golf-fullerton-ca,Olympic GOLF,https://www.theolympicgolf.com/,,,,,failed
4307c7e6-ff2b-4210-ad39-64bac981e84c,pinehurst-golf-academy-pinehurst-nc,Pinehurst GOLF Academy,https://www.pinehurst.com/pinehurst-golf-academy/,,,,,failed
43961a7e-d9cb-430f-9f9d-c69608b5b1bf,dicks-house-of-sport-columbus-oh,Dick's House Of Sport,https://stores.dickssportinggoods.com/oh/columbus/1666/?seo=localpack,TrackMan,,,,ok
43bf6a91-a0c9-4bd8-abb9-faac7524a89d,goal-line-golf-hockey-schofield-wi,Goal Line GOLF & Hockey,https://www.goallinegolf.com/,,,,,ok
4421b9ba-e59b-4038-bbea-4530eafde83e,jon-flint-golf-horsham-pa,Jon Flint GOLF,https://jonflintgolf.com/,TrackMan,,,,ok
4447e7d4-1a18-4131-8510-e3158237c473,robogolfpro-chicago-il,Robogolfpro,https://www.robogolfpro.com/,,,,,failed
449b45bd-fb5c-443d-8f79-2adcd3f442bc,five-star-golf-cars-laconia-nh,Five Star GOLF Cars,https://www.fivestargolfcars.com/,,,,,ok
44d1c546-9768-48c4-a9f9-d2cce6bd2acd,dlance-golf-englewood-co,D'lance GOLF,https://www.dlancegolf.com/,TrackMan,50,450,/uploads/2012/07/icon_putter1.png)Complete Custom Club Fitting – Reg. $450](https://www.dlancegolf.com/custom-club || com/wp-content/uploads/2012/07/icon_driver1.png)Driver Fitting – Reg. $100](https://www.dlancegolf.com/custom-club || uploads/2012/07/icon_wood1.png)Driver and Fairway Wood Fitting – Reg. $225](https://www.dlancegolf.com/custom-club || com/wp-content/uploads/2012/07/icon_hybrid1.png)Hybrid Fitting – Reg. $100](https://www.dlancegolf.com/custom-club || wp-content/uploads/2012/07/icon_iron1.png)Iron & Wedge Fitting – Reg. $225](https://www.dlancegolf.com/custom-club || com/wp-content/uploads/2012/07/icon_putter1.png)Putter Fitting – Reg. $100](https://www.dlancegolf.com/custom-club,ok
44e3df45-2f63-4903-8148-efd6481210b9,swing-science-llc-zionsville-in,Swing Science LLC,https://www.swingscience.net/,,,,,ok
44f03283-4c69-4367-9897-85be2658f87e,simgolf-llc-peterstown-wv,"Simgolf, LLC",https://simgolfwv.com/,,,,,failed
4571fddc-cdd2-4c95-a63c-2d8e679ab69c,golf-fit-usa-kearney-ne,GOLF Fit USA,https://www.facebook.com/GolfFitUSA/,,,,,failed
459ad62b-2fdb-4d03-9176-cef327dbec7c,noonan-golf-co-minneapolis-mn,Noonan GOLF Co,https://noonangolfco.com/,,,,,ok
45aeb96b-5ea6-4199-afe3-963597f21c09,2nd-time-around-sports-cranston-cranston-ri,2nd Time Around Sports Cranston,https://www.2ndtimearoundsports.com/,,,,,ok
45e0c677-1513-4095-bcea-72b8d567969e,great-lakes-golf-west-branch-mi,Great Lakes GOLF,https://www.greatlakesgolfmi.com/,,,,,ok
45e255c8-2a51-46d6-af4b-c9be87dd08e0,ping-inc-phoenix-az,Ping INC,https://www.ping.com/,,,,,ok
4600adb9-37a0-4064-b00d-d9e4c1ab6e6f,play-hoboken-hoboken-nj,Play! Hoboken,https://www.playhoboken.com/,,,,,failed
460ec08a-5fca-467c-a257-52bfa0457ee4,treetops-north-pro-shop-gaylord-mi,Treetops North PRO Shop,https://www.treetops.com/summer/golfing/golf-pro-shop/,,,,,ok
463230a7-0faf-44ce-84d5-a5065c997e8a,sw-golf-academy-chantilly-va,Sw GOLF Academy,https://www.theswgolfacademy.com/location/,TrackMan,,,,ok
463ac734-9f25-4d42-bb23-1f67c85b3a36,golo-golf-indianapolis-in,Golo GOLF,https://goloindy.com/,,,,,ok
463f37a0-73ea-4564-8e65-0ab89147a66d,sun-ski-sports-hanover-md,Sun & Ski Sports,https://www.sunandski.com/arundel-mills,,,,,ok
4648117f-752e-4e4a-9b8a-7e92af58906c,golf-garage-vt-south-burlington-vt,GOLF Garage Vt,https://golfgaragevt.com/,TrackMan,,,,ok
465e3c05-1678-4f12-bcbb-5a1da7af0d3b,muni-kids-portland-or,Muni Kids,https://munikids.com/,,65,875,tps://munikids.com/products/glacial-carmine-sherpa-putter-headcovers) $ 75.00 [ ![Muni Kids Thank You Anthony Kim Un || com/products/king-mamba-upcycled-jersey-golf-driver-headcover-1-of-1) $ 120.00 [ ![Muni Kids Here We Go Again Canvas || /munikids.com/products/neighborhood-golfer-2-0-golf-headcovers-white) $ 65.00 ## PUTTER HEADCOVERS [ ![Sugar Skull || dcovers](https://munikids.com/products/sugar-skulls-putter-headcover) $ 65.00 [ ![Elephant Print Putter Headcovers | || Headcovers](https://munikids.com/products/elephant-putter-headcover) $ 65.00 [ ![Off The Tee Putter Headcovers - Mu || dcovers](https://munikids.com/products/off-the-tee-putter-headcovers) $ 65.00 [ ![El Jefe Putter Headcovers - Muni K,ok
469d973b-e080-4941-a8cd-8c5a38eccc95,fab-golf-atx-austin-tx,Fab GOLF Atx,https://www.fabgolfatx.com/,,,,,ok
46cc5653-dc22-4111-8060-fbaf4890dc03,h-haney-golf-academy-columbia-sc,H. Haney GOLF Academy,https://www.hhaneygolf.com/,,,,,ok
46d29c7b-52f2-4776-b087-5a4d14d4da48,big-sticks-indoor-golf-burlington-ma,Big Sticks Indoor GOLF,https://bigsticksgolf.com/,GCQuad,,,,ok
46d4c119-6fdc-4a7c-ad1b-9af303ac4e4c,killington-sports-killington-vt,Killington Sports,https://killingtonsports.com/,,,,,ok
46e7f15b-8073-4670-a631-e4ac3ff0f56d,mike-mcgetrick-golf-gainesville-va,Mike Mcgetrick GOLF,https://mikemcgetrickgolf.com/,,,,,ok
46fff3dc-a4ae-4589-b4dc-a1eb556c8ff9,coach-club-north-hampton-nh,Coach Club,https://coachclubnh.com/,TrackMan,,,,ok
4701ddb9-8adc-40ef-97f2-f08f6c194d0a,titleist-shop-at-padgett-center-pinehurst-nc,Titleist Shop At Padgett Center,https://www.pinehurst.com/titleist-shop/,,,,,failed
479840d0-247b-4eba-9183-c9ea9a1eed91,dennis-sales-golf-argyle-tx,Dennis Sales GOLF,https://www.dennissalesgolf.com/,SAM PuttLab | TrackMan,,,,ok
482f1eb6-ba86-4f75-9593-d6b8a6e3bd86,empower-golf-performance-henderson-nv,Empower GOLF Performance,https://www.golfempower.com/,,,,,ok
484e1ee4-90c9-4526-b134-d867779572f8,fit2score-golf-club-fitting-and-custom-clubs-colleyville-tx,Fit2score GOLF Club Fitting And Custom Clubs,https://www.fit2score.com/,,,,,ok
488789d5-b3bb-4818-85f3-402ecff5b1b5,deacons-lodge-breezy-point-mn,Deacon's Lodge,https://www.breezypointresort.com/,,,,,ok
488a2dfd-9a0a-4c3e-9a66-69b5ad61828e,scorecards-unlimited-columbus-oh,Scorecards Unlimited,https://www.scorecardsunlimited.net/,,,,,ok
489ed58d-8695-49f6-942a-772abb09d20b,irish-golf-academy-warrenton-va,Irish GOLF Academy,https://golfspot29.com/irish-golf-academy/,TrackMan,,,,ok
48dad495-9baa-41eb-b7c9-49aeb0cf5fee,virginia-golf-center-union-mill-va,Virginia GOLF Center,https://www.virginiagolfcenter.com/,,,,,ok
492dcdf4-feb7-4750-afcf-d7b485b2305f,pxg-fairfax-fairfax-va,PXG Fairfax,https://www.pxg.com/pages/golf-stores/pxg-fairfax,TrackMan,,,,ok
4966599d-8c4e-4909-96de-3c4782db4704,golf-cars-of-iowa-pleasant-hill-ia,GOLF Cars Of Iowa,https://www.golfcarsofiowa.com/,,,,,ok
499f9abd-4da8-4820-9800-9000fc21a610,nike-easton-columbus-oh,Nike Easton,https://www.nike.com/retail/s/nike-well-collective-easton?cp=84620811901_seo_&y_source=1_MjUwNjcwMTItNzE1LWxvY2F0aW9uLndlYnNpdGU=,,,,,ok
49a1717c-f7f6-42c9-bec0-23aae80c7f36,discount-golf-royal-oak-mi,Discount GOLF,https://royaloakgolf.com/,,,,,failed
49d77770-4090-4a05-b304-ee8a7c7eca22,live-free-golf-litchfield-nh,Live Free & GOLF,https://livefreeandgolf.com/,,,,,failed
4a09bedb-6b26-449a-93de-407b0cd70721,tnt-custom-golf-augusta-ga,Tnt Custom GOLF,https://tntgolf.net/,,,,,ok
4a356aca-4b42-4152-8dd5-f09e53d52630,vanquish-golf-works-naperville-il,Vanquish GOLF Works,https://vanquishgolfworks.com/,,,,,failed
4a49e00f-4d63-4b5e-9258-cd4255005111,foreup-website-examples-waterbury-ct,Foreup Website Examples,https://golfwaterbury.foreupwebsites.com/east-mountain/contact-east-mountain/,,,,,failed
4a5c635b-d144-4d53-b14d-498d838f936c,power-play-sports-morrisville-vt,Power Play Sports,https://www.powerplaysportsvt.com/,,,,,failed
4a756150-9325-4be7-a04e-2c3eb8e9b57e,golf-4-less-sun-city-west-az,GOLF 4 Less,https://www.golf4lessaz.com/,,,,,ok
4aa6db33-c715-4956-bff0-bfefdd1f2e9b,cabelas-columbus-oh,Cabela's,https://stores.cabelas.com/us/oh/columbus/1650-gemini-pl.html?y_source=1_Mzk4Njc0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,,,,,ok
4ae2f03a-ebaf-4e6d-a2f5-b72ccbc84f54,pxg-philadelphia-king-of-prussia-pa,PXG Philadelphia,https://www.pxg.com/pages/golf-stores/pxg-philadelphia,TrackMan,,,,ok
4b237cb7-a98b-4856-873e-874de129ceb9,flex-fit-custom-golf-celina-oh,Flex-fit Custom GOLF,https://www.flexfitcustomgolf.com/,,,,,failed
4b27870a-9351-4d58-a859-64399a92c744,palos-golf-inc-palos-hills-il,Palos GOLF Inc.,https://www.palosgolf.com/,,,,,ok
4b405967-41f6-4e60-95c7-34ada24923a3,performance-clubworks-new-milford-ct,Performance Clubworks,https://www.performanceclubworks.com/,TrackMan,50,175,36944f51449798ed9a17486a0b00e~mv2.jpg) 1 ### Driver Fitting 1 hr From $75 [Book Now](https://www.performanceclubw || /booking-calendar/driver-fitting) 2 ### Iron Fitting 1 hr 30 min From $100 [Book Now](https://www.performanceclubw || orks.com/booking-calendar/iron-fitting) 3 ### Wedge Fitting 1 hr From $50 [Book Now](https://www.performanceclubw || 44f51449798ed9a17486a0b00e~mv2.jpg) 4 ### Fairway Fitting 45 min From $50 [Book Now](https://www.performanceclubw || com/booking-calendar/driver-fitting) 5 ### Putter Fitting 45 min From $50 [Book Now](https://www.performanceclubw || m/booking-calendar/iron-fitting) 6 ### Full Bag Fitting 2.5-3 hr From $175 [Book Now](https://www.performanceclubw,ok
4b4ea452-cf22-454b-b6bf-52b5e937e1c8,todd-moore-columbia-sc,Todd & Moore,https://toddandmoore.com/,,,,,ok
4bc7db8c-d271-4d6b-bfbe-7095575204d9,pro-golf-discount-tacoma-tacoma-wa,PRO GOLF Discount - Tacoma,https://www.progolfseattle.com/tacoma-golf-store/,GCQuad,,,,ok
4bc7f360-3e92-4c99-bd7a-655bbb986173,dubs-clubs-madison-ms,Dub's Clubs,https://www.dubsclubs.com/,,,,,ok
4c2fb914-0424-4fce-aab5-76d94c8fc37a,par-golf-columbus-oh,Par Golf,https://www.pargolfproshop.com/,,,,,ok
4c9bdba7-7c6d-432d-a7f0-1e9a502e7f5f,jeff-kaiser-golf-instruction-madison-wi,Jeff Kaiser GOLF Instruction,https://www.jeffkaisergolf.com/contact-us,,,,,ok
4ceb6cf7-b2e9-46f3-a2dd-e916288d9880,the-golfix-murfreesboro-tn,The Golfix,https://www.thegolfix.net/,,50,1200,"M FITTING & INSTRUCTION."" **Full Bag Custom Fitting FREE with minimum $1200 purchase; All other fittings just $50 w || tom Fitting FREE with minimum $1200 purchase; All other fittings just $50 w/club purchase** [OFFERINGS](https://t",ok
4d00d7aa-55a8-4871-b4ce-5f7c8a711a4e,summit-golf-brands-barneveld-wi,Summit GOLF Brands,https://www.summitgolfbrands.com/,,,,,ok
4d062ad2-c1f4-45f0-bca0-65896aa62ab1,austads-golf-west-maple-omaha-ne,Austad's GOLF - West Maple,https://austads.com/pages/omaha-west-maple-store,Foresight,400,400,ustads.com/pages/shipping-information) [HOT DEAL ALERT! Drivers Under $400](https://austads.com/collections/driver,ok
4d5dd012-2648-4cd5-b8b0-982219af737d,golfbuddy-santa-fe-springs-ca,Golfbuddy,https://golfbuddyamerica.com/,,,,,ok
4ddad6e2-ec37-4bba-a990-9de0d5aae8fe,annandale-golf-springfield-va,Annandale GOLF,https://www.annandalegolfstore.com/,,,,,ok
4e3cc670-9bd9-43f8-a07a-344a1d4563ff,tee-it-up-midlothian-va,Tee It Up,https://teeituprva.com/,,,,,ok
4e562ef6-ac40-4ab1-bb54-696f967676cf,titleist-manchester-lane-test-facility-acushnet-ma,Titleist Manchester Lane Test Facility,https://www.titleist.com/fitting/golf-club-fitting/manchester-lane,TrackMan,58,750,://www.titleist.com/fitting/golf-club-fitting/manchester-lane) Pro V1 $58 ](https://www.titleist.com/product/pro- || //www.titleist.com/fitting/golf-club-fitting/manchester-lane) Pro V1x $58 ](https://www.titleist.com/fitting/golf || ww.titleist.com/fitting/golf-club-fitting/manchester-lane) Vokey SM11 $199 ](https://www.titleist.com/product/voke || w.titleist.com/fitting/golf-club-fitting/manchester-lane) GTS2 Driver $699 ](https://www.titleist.com/product/gts2 || itting * Hybrid & Iron Fitting * Vokey Wedge Fitting **Price:** $750 (May-Nov) | $375 (Nov-May) |[Call us](t || & Iron Fitting * Vokey Wedge Fitting **Price:** $750 (May-Nov) | $375 (Nov-May) |[Call us](tel:+1-888-262-720,ok
4e8ce8ca-22e1-4fde-a7d4-3e610ee50fc7,fairway-custom-golf-fishers-in,Fairway Custom GOLF,https://www.fairwaycustomgolf.co/,TrackMan,50,100,"## **$100 Fittings****Name Your Price Full Golf S || bfitters) At Fairway Custom Golf, Your Fitting Is Only **$_100_** AND $50 Of Your Fitting Fee Applies To Your Nex",ok
4f3a1f8c-e908-4559-a106-6b5eb3bfe367,the-golf-house-of-maple-park-maple-park-il,The GOLF House Of Maple Park,https://www.thegolfhouseofmaplepark.com/,,,,,failed
4f5b5300-07a2-4a20-953c-e4d59c7da3dd,imperial-golf-of-parkville-kansas-city-mo,Imperial GOLF Of Parkville,https://www.imperialgolfkc.com/,,,,,ok
4f760d58-6b67-45ab-8fde-e58fc98f5b8d,sittler-golf-sinking-spring-pa,Sittler GOLF,https://www.sittlergolf.com/,,,,,ok
4f91fa2a-ff8b-4ddc-a657-a31b4a8f3417,next-round-golf-richmond-va,Next Round GOLF,https://nextroundgolf.com/,,,,,ok
500e6c39-84d3-457c-8406-f0efd603f27f,ski-rack-sports-bangor-me,Ski Rack Sports,https://skiracksports.com/,,,,,ok
50a57ec5-3a50-450d-85e1-b7210d157ee7,oh-golf-carts-sunbury-oh,Oh GOLF Carts,https://www.ohgolfcarts.com/,,,,,ok
50f671b3-896c-43f4-9920-1f7c61fe07c3,the-golf-bench-orlando-fl,The GOLF Bench,https://www.thegolfbench.com/,,,,,ok
514cce3e-4144-49e5-82d1-e3e08c6ddafd,your-golf-superstore-montgomery-al,Your GOLF Superstore,https://yourgolfsuperstore.com/,,,,,failed
5197db91-be47-4b14-9630-bb35999632c6,chelsea-piers-golf-club-new-york-ny,Chelsea Piers GOLF Club,https://www.chelseapiers.com/golfclub-chelsea,Full Swing,,,,ok
51de0658-295d-41b6-8aa3-8a7ea7258b01,jordan-young-golf-ypsilanti-mi,Jordan Young GOLF,https://www.jordanyounggolf.com/,,,,,ok
51de326a-53f5-4ab7-a4db-58623fd9dbb1,the-golf-connection-lafayette-la,The GOLF Connection,https://www.golfconnectionlouisiana.com/,,,,,ok
51f06e28-8f4e-4342-8b8b-a0c354f13b90,brent-smith-golf-scottsdale-az,Brent Smith GOLF,https://brentsmithgolf.com/,,,,,ok
526d6ef7-fac9-4d55-8047-ecc2f48298b1,golf-car-specialties-pottstown-pa,GOLF Car Specialties,https://www.golfcarspecialties.com/,,,,,ok
52914de8-4f95-40fb-93b6-af7facf5f6bd,northshore-golf-range-north-little-rock-ar,Northshore GOLF Range,https://www.northshoregolfrange.com/,,,,,ok
5292a027-56eb-466f-9da4-4e12e86bbe40,flagler-golf-academy-warminster-pa,Flagler GOLF Academy,https://flaglergolfacademy.com/,,,,,failed
52cea323-4ef1-4fc9-9b19-169b5d8a9849,leighton-smith-golf-colorado-springs-co,Leighton Smith GOLF,https://www.leightonsmithgolf.com/,TrackMan,,,,ok
53299376-ba55-4ae1-b1bf-84c1f6bfc8dd,sp-golf-lonsdale-ar,S&p GOLF,https://www.snpgolf.com/,,,,,ok
532b9ee0-5155-47f4-8317-ac84b531a401,jessyjames-golf-altamonte-springs-fl,Jessyjames GOLF,https://www.jessyjamesgolf.com/,,,,,ok
5368d2dc-23cd-44e2-b293-5b370ccbc3d0,newport-indoor-golf-portsmouth-ri,Newport Indoor GOLF,https://www.newportindoorgolf.com/,TrackMan,,,,ok
538832af-1561-4b0c-accf-b919befc2e49,pxg-east-bay-dublin-ca,PXG East Bay,https://www.pxg.com/pages/golf-stores/pxg-east-bay,TrackMan,,,,ok
53c2fcf5-c68e-4bdc-a0f3-1f015b643031,swing-space-golf-columbus-oh,Swing Space GOLF,https://swingspace.com/,TrackMan,,,,ok
53c98ff5-b02d-45ff-93d0-4bd195c56263,divots-inc-sanford-nc,"Divots, Inc.",https://divotssand.com/index.php/about-us/,,,,,ok
549cf433-61d6-4cbe-92f1-0e67bcc4cf00,golf-ski-warehouse-hudson-nh,GOLF & Ski Warehouse,https://stores.worldwidegolfshops.com/nh/hudson/golf-ski-warehouse-hud.html,SAM PuttLab | TrackMan,,,,ok
54a3565b-bfb3-4f69-a779-1d56ed090f4b,golfdom-rockville-md,Golfdom,https://stores.worldwidegolfshops.com/md/rockville/golfdom-rkv.html,,,,,failed
54c29dd0-a2ae-4f0f-a620-1e721da14e24,spr-golf-fairfield-ct,Spr GOLF,https://sprgolf.com/,,,,,ok
550c1100-1ba9-4900-bf3c-2aa3589ffed3,sellingers-power-golf-roanoke-tx,Sellinger's Power GOLF,https://www.sellingerspowergolf.com/,,,,,ok
551e7260-abd6-49ee-9033-c8e180c56da8,fit-to-a-tee-golf-tennis-pickleball-harrison-oh,"Fit To A Tee: Golf, Tennis & Pickleball",https://www.fittoateeshop.com/,,,,,ok
553e8d4d-f3c8-4854-9ccd-b57d004599e0,operation-36-hq-golf-academy-pete-dye-river-course-radford-va,Operation 36 Hq GOLF Academy - Pete Dye River Course,https://igrowgolf.com/,,,,,ok
55a135e4-8419-4f73-9893-af606149d4a0,grips-golf-club-repair-llc-springfield-mo,Grips GOLF & Club Repair LLC,https://www.gripsgolf.com/,,,,,ok
55d0997a-0518-4ec1-a09a-b49c36581a7c,pxg-westchester-new-rochelle-ny,PXG Westchester,https://www.pxg.com/pages/golf-stores/pxg-westchester,TrackMan,,,,ok
56cb1ff8-5c09-4b9c-a2c5-17aa55362977,tom-irwin-inc-burlington-ma,Tom Irwin INC,https://tomirwin.com/,,,,,ok
57089e88-f1bd-4b37-a167-e7e5f01770fa,indoor-golf-club-fort-washington-pa,Indoor GOLF Club,https://indoorgolfclub.com/,,,,,ok
5740f291-2d1d-4e56-925d-3e347d4a6fef,get-a-grip-golf-kansas-city-mo,Get-a-grip GOLF,https://app.jotform.com/get_a_grip/get-a-grip-golf-,,,,,failed
5742a812-d7f8-4c86-b27f-fe9d80e1270c,flynt-lincoln-golf-springfield-ma,Flynt Lincoln GOLF,https://flyntlincolngolf.com/,SAM PuttLab | TrackMan,,,,ok
574d6168-0004-45d7-a4bb-22fe000bbd8b,golf-society-carlsbad-nm,GOLF Society,https://www.golfsocietynm.com/,,,,,ok
57968045-d2eb-41a8-940d-55a997e83915,united-states-naval-academy-golf-club-annapolis-md,United States Naval Academy GOLF Club,https://usnagolf.com/,,,,,ok
5852ecec-c3f0-4a72-bffd-89d7b857983c,asher-golf-retail-store-riverton-ut,Asher GOLF Retail Store,https://www.ashergolf.com/,,,,,ok
5856be23-9e09-4387-8fee-2e25b4add795,mbcustomgolf-wernersville-pa,Mbcustomgolf,https://www.mbcustomgolf.com/,,47,425,"in, shaft profile, head setup, and dispersion. | ~1–2 Hour | $175–$200 | $60 Save up to 65% | | Iron / || profile, head setup, and dispersion. | ~1–2 Hour | $175–$200 | $60 Save up to 65% | | Iron / Wedge Fi || consistency, lie angle, shaft fit, and wedge setup. | ~1–2 Hour | $225–$275 | $60 Save ≈ $160+ | | Full || stency, lie angle, shaft fit, and wedge setup. | ~1–2 Hour | $225–$275 | $60 Save ≈ $160+ | | Full Bag || ie angle, shaft fit, and wedge setup. | ~1–2 Hour | $225–$275 | $60 Save ≈ $160+ | | Full Bag Fitting || haft fit, and wedge setup. | ~1–2 Hour | $225–$275 | $60 Save ≈ $160+ | | Full Bag Fitting Evaluate you",ok
58682a96-e175-498d-9eb3-7cbe5a39f63c,hot-z-golf-suffolk-va,Hot-z GOLF,https://hotzgolf.com/,,,,,ok
586abc52-7a3e-4379-8c74-3d683df99d59,golf-4-less-estero-fl,GOLF 4 Less,https://www.golf4lessoutlets.com/store-locations/,,,,,failed
58c0227a-5a7f-435d-801b-c6fefc312531,edge-golf-edgewater-nj,Edge GOLF,https://www.edgegolf.com/,,,,,ok
590c18c2-25f9-45a0-96b7-de2d9201d5a8,turtle-cove-golf-center-bronx-ny,Turtle Cove GOLF Center,https://turtlecovegolfcenter.com/,,,,,ok
592dea55-815d-4308-9faa-68af30936eff,eazy-day-golf-vintage-oklahoma-city-ok,Eazy Day GOLF & Vintage,https://swingeazygolf.com/,,,,,ok
5941b15d-9f82-450d-a669-bd4abf3bd46f,pinemeadow-golf-lake-oswego-or,Pinemeadow GOLF,https://www.pinemeadowgolf.com/,,,,,ok
5a47aa68-da0a-4c78-9889-d1260879c9c0,dv-golfakron-golf-clubs-akron-oh,Dv Golf/akron GOLF Clubs,https://www.dvgolf.com/,,300,300,"BS, OLD PUTTERS, _INCLUDING MY PERSONAL 60 YEAR PUTTER COLLECTION!_($300.00 for all!) STORE FIXTURES, SIGNS, SHOP",ok
5a860ae8-cb3b-4625-88da-f765d0529716,golf-spot-29-warrenton-va,GOLF Spot 29,https://golfspot29.com/,TrackMan,,,,ok
5a8dcc5d-8ea1-47bb-b5be-3a0aaacd2406,mcgolf-dedham-ma,Mcgolf,https://www.mcgolfonline.com/,Full Swing,,,,ok
5adc0d63-1877-4ab2-82da-47257e779bfe,the-tennis-golf-company-royal-oak-mi,The Tennis & GOLF Company,https://tennisracquets.com/,,,,,ok
5b2eea25-a689-445d-82d6-9b431d1316c2,bob-uebelhor-golf-indianapolis-in,Bob Uebelhor GOLF,https://agcpgolf.com/bob-uebelhor/,,,,,ok
5ba691b5-a560-4b59-85b6-d04f3290704f,franklin-bridge-performance-institute-franklin-tn,Franklin Bridge Performance Institute,https://www.fbpigolf.com/,TrackMan,,,,ok
5c17345b-6399-432f-a178-4665d62dc21a,pxg-minneapolis-edina-mn,PXG Minneapolis,https://www.pxg.com/pages/golf-stores/pxg-minneapolis,TrackMan,,,,ok
5c25ac69-3d26-4067-8ec7-1fb61ec91f3c,aeropines-golf-club-virginia-beach-va,Aeropines GOLF Club,https://www.navymwroceanadamneck.com/programs/f604e1bc-2b2e-4237-8321-cf5ef95ac3f7,,,,,ok
5c3a0b26-97a1-417b-859e-720dd60dce67,the-golfer-dude-llc-lexington-ky,The Golfer Dude LLC,https://thegolferdude.com/,,,,,ok
5c7226da-ae32-46db-a26a-dc585d5bb2ac,the-golf-practice-lisle-il,The GOLF Practice,https://thegolfpractice.com/,TrackMan,,,,ok
5cc6f4cf-a447-49a8-a92c-26971c9e8a15,music-city-golf-nashville-tn,Music City GOLF,https://www.musiccitygolf.com/,,,,,ok
5d905603-bf91-4062-82f4-69e074c29d51,pxg-boston-framingham-ma,PXG Boston,https://www.pxg.com/pages/golf-stores/pxg-boston,TrackMan,,,,ok
5da03507-294c-4cff-9525-985234101f18,trevino-golf-institute-reno-nv,Trevino GOLF Institute,https://www.trevinogolfinstitute.com/,,,,,failed
5dec2b56-4bf9-445d-b8ab-552d988347fb,mac-legends-golf-center-okemos-mi,Mac Legends GOLF Center,https://www.maclegends.com/,TrackMan,,,,ok
5dfab806-17f8-4077-8814-778e1dffccc0,profectus-golf-nashville-tn,Profectus GOLF,https://www.profectusgolf.com/,,,,,ok
5e19ec6a-b123-4249-b067-d86466dba05d,golf-mission-association-clifton-nj,GOLF Mission Association,https://www.golfmission.com/,,,,,failed
5ec7848a-b804-4e5a-b657-e10b0dbade93,john-moldovan-professional-instruction-custom-clubs-and-repair-uniontown-oh,John Moldovan Professional Instruction Custom Clubs And Repair,https://www.johnsgolfshop.com/,,,,,ok
5f8b9148-1376-4659-bca9-d91610dbce93,oak-hills-mens-golf-association-norwalk-ct,Oak Hills Men's GOLF Association,https://www.oakhillsgc.com/organizations,,,,,ok
5f973f23-06bb-49cb-9008-62018e69df22,r-j-shepherd-golf-co-whitman-ma,R J Shepherd GOLF Co,https://rjshepherd.com/,,,,,ok
5f99f19d-6668-4224-bfcd-aa703b46efeb,da-golflab-sun-city-west-az,Da Golflab,https://dagolflab.com/,,,,,failed
5fa4f0b9-12f2-4daf-9ec1-059303da66a0,kowality-golf-superior-township-mi,Kowality GOLF,https://www.kowalitygolf.com/,,,,,ok
5fb49eaa-ddf8-490d-a00d-1cd86d2f5982,chelsea-pacifica-boutique-battle-lake-mn,Chelsea Pacifica Boutique,https://www.chelseapacifica.com/,,,,,ok
5ff85957-5dec-4e3f-a452-df62628c57d6,bailey-izett-inc-ardmore-pa,Bailey & Izett INC,https://www.izettgolf.com/,,,,,ok
603282d5-488a-42e8-8b9b-3c347b09435d,pro-shop-at-severna-park-golf-center-arnold-md,PRO Shop At Severna Park GOLF Center,https://www.severnaparkgolf.com/pro-shop/,,,,,ok
